,step,TRANSFER,PAYMENT,DEBIT,CASH_OUT,CASH_IN,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isMerchantOrig,isMerchantDest
2384002,201,0,1,0,0,0,5455.15,106496.0,101040.85,0.0,0.0,0,0,1
3675124,276,0,1,0,0,0,40267.99,48078.44,7810.45,0.0,0.0,0,0,1
4333199,308,1,0,0,0,0,298255.21,0.0,0.0,2084360.05,2382615.26,0,0,0
288667,15,0,1,0,0,0,19439.13,11531.0,0.0,0.0,0.0,0,0,1
1233611,134,0,0,0,1,0,34107.25,118.0,0.0,1430382.88,1464490.13,0,0,0
378941,17,0,1,0,0,0,3573.1,0.0,0.0,0.0,0.0,0,0,1
4411312,322,0,0,0,1,0,4843.55,10506.0,5662.45,263.36,5106.92,0,0,0
1808662,163,0,0,0,1,0,54465.35,0.0,0.0,2467582.05,2522047.41,0,0,0
4300803,307,0,0,0,1,0,22181.23,238666.0,216484.77,0.0,22181.23,0,0,0
4961396,351,0,0,0,1,0,84155.48,0.0,0.0,163775.26,247930.73,0,0,0
1478320,141,0,0,0,0,1,213680.68,0.0,213680.68,507765.43,294084.76,0,0,0
346017,16,0,0,0,1,0,341390.02,0.0,0.0,1303266.18,1632043.38,0,0,0
5401431,377,0,0,0,0,1,210754.09,20.0,210774.09,0.0,0.0,0,0,0
5219252,370,1,0,0,0,0,813039.53,0.0,0.0,15562850.64,16375890.18,0,0,0
5693828,397,0,0,0,0,1,359830.52,5999129.08,6358959.6,592308.88,232478.36,0,0,0
2693344,211,1,0,0,0,0,43822.07,0.0,0.0,108997.48,152819.55,0,0,0
2829571,226,0,0,0,1,0,247173.86,0.0,0.0,6812505.42,7347833.2,0,0,0
4671628,331,0,1,0,0,0,18377.99,0.0,0.0,0.0,0.0,0,0,1
3421178,256,0,0,0,1,0,96686.94,0.0,0.0,192051.38,288738.32,0,0,0
693188,36,0,1,0,0,0,22080.32,0.0,0.0,0.0,0.0,0,0,1
6002070,428,0,0,0,0,1,138652.36,2901969.99,3040622.35,1330779.94,1192127.58,0,0,0
2149008,184,0,1,0,0,0,4887.48,0.0,0.0,0.0,0.0,0,0,1
1896601,165,0,0,0,0,1,77354.65,15591602.27,15668956.91,416002.16,338647.51,0,0,0
4533001,326,0,0,0,1,0,150486.96,0.0,0.0,2139211.92,2289698.88,0,0,0
4969658,351,0,0,0,1,0,79327.83,0.0,0.0,7890050.13,7969377.95,0,0,0
6245990,596,0,1,0,0,0,13091.78,51275.0,38183.22,0.0,0.0,0,0,1
2409130,202,0,0,0,1,0,283804.37,16015.0,0.0,1093790.8,1377595.18,0,0,0
656384,35,0,0,0,0,1,287357.88,10017313.08,10304670.96,317163.46,29805.58,0,0,0
2229631,186,0,1,0,0,0,3342.71,109359.92,106017.22,0.0,0.0,0,0,1
2747843,212,0,1,0,0,0,9487.37,9263.0,0.0,0.0,0.0,0,0,1
3970238,297,0,0,0,0,1,166032.98,10967673.85,11133706.82,201516.1,35483.12,0,0,0
367605,17,0,1,0,0,0,1964.21,0.0,0.0,0.0,0.0,0,0,1
3467970,258,0,0,0,0,1,113145.63,188831.0,301976.63,177166.45,64020.83,0,0,0
4899673,349,0,0,0,0,1,59146.11,30548.0,89694.11,634652.81,575506.7,0,0,0
5997344,426,0,0,0,1,0,11594.44,0.0,0.0,102652.15,114246.6,0,0,0
3844102,282,0,0,0,0,1,62358.19,9804387.18,9866745.38,3176955.01,3114596.82,0,0,0
4638387,330,0,0,0,0,1,39882.97,495346.0,535228.97,0.0,0.0,0,0,0
2862981,227,0,0,0,1,0,166637.54,39982.0,0.0,264077.54,430715.08,0,0,0
6262797,612,0,0,0,1,0,118895.93,0.0,0.0,8954062.67,9072958.61,0,0,0
5591724,394,0,1,0,0,0,8003.26,0.0,0.0,0.0,0.0,0,0,1
5367079,375,0,1,0,0,0,10736.42,819.0,0.0,0.0,0.0,0,0,1
5615971,395,0,1,0,0,0,1953.54,0.0,0.0,0.0,0.0,0,0,1
2592947,207,0,0,0,1,0,183532.67,0.0,0.0,343199.86,526732.52,0,0,0
6242863,595,0,0,0,1,0,45235.4,2429.8,0.0,514075.52,559310.92,0,0,0
5504992,380,0,1,0,0,0,10230.67,44552.35,34321.68,0.0,0.0,0,0,1
3287581,252,0,0,0,0,1,28737.06,16410204.18,16438941.24,336880.31,308143.25,0,0,0
4250514,306,0,0,0,0,1,197597.59,2112965.59,2310563.18,2611680.92,2414083.33,0,0,0
3481395,258,0,0,0,0,1,328388.81,30.0,328418.81,4036099.03,3707710.22,0,0,0
1625984,157,0,0,0,0,1,63752.55,4216.0,67968.55,43230.04,0.0,0,0,0
3781840,280,0,0,1,0,0,2780.07,294.0,0.0,188037.8,190817.87,0,0,0
5173857,358,0,0,0,0,1,69674.16,118724.0,188398.16,38529.38,0.0,0,0,0
2847285,227,0,0,0,0,1,102713.13,1240455.66,1343168.79,1826804.16,1724091.03,0,0,0
3565927,260,0,1,0,0,0,10215.52,0.0,0.0,0.0,0.0,0,0,1
5972024,407,0,1,0,0,0,11723.95,160081.0,148357.05,0.0,0.0,0,0,1
2728324,212,0,0,0,1,0,102714.68,2326.0,0.0,20722.25,123436.93,0,0,0
1634500,157,0,0,0,0,1,80847.53,17667457.88,17748305.42,220242.95,139395.42,0,0,0
6139212,544,0,0,0,0,1,136238.03,5824527.89,5960765.92,352208.42,215970.39,0,0,0
2605403,208,0,0,0,0,1,186048.2,5756953.61,5943001.81,410743.99,77352.97,0,0,0
5605483,394,0,0,0,0,1,358332.56,8128566.32,8486898.88,1563199.52,1204866.97,0,0,0
177829,12,0,0,0,1,0,59759.52,0.0,0.0,1454835.52,1843919.21,0,0,0
1750370,161,0,1,0,0,0,11368.04,0.0,0.0,0.0,0.0,0,0,1
2571178,207,0,0,0,1,0,227734.32,319504.0,91769.68,0.0,227734.32,0,0,0
273648,15,0,0,0,1,0,190572.83,0.0,0.0,425160.13,517733.13,0,0,0
1968378,178,0,1,0,0,0,10153.81,84965.21,74811.4,0.0,0.0,0,0,1
2577556,207,0,0,0,0,1,123918.07,22043697.75,22167615.83,127847.75,3929.68,0,0,0
2945733,230,0,1,0,0,0,2307.59,0.0,0.0,0.0,0.0,0,0,1
4394393,321,0,0,0,0,1,154165.19,2535.0,156700.19,77784.11,0.0,0,0,0
5614199,395,0,1,0,0,0,32776.73,19804.0,0.0,0.0,0.0,0,0,1
3430350,256,0,0,0,1,0,503657.59,0.0,0.0,4610714.81,5114372.4,0,0,0
3369262,254,0,0,0,0,1,265736.48,8324567.49,8590303.98,3927642.59,3426125.22,0,0,0
3484577,258,0,0,0,1,0,156000.94,0.0,0.0,454654.9,610655.84,0,0,0
4080770,301,0,1,0,0,0,27482.51,0.0,0.0,0.0,0.0,0,0,1
1191084,132,0,0,0,1,0,76970.59,0.0,0.0,979652.11,1056622.69,0,0,0
1289136,135,1,0,0,0,0,341260.77,0.0,0.0,2415542.76,2756803.53,0,0,0
4359248,309,0,1,0,0,0,4158.09,4766.0,607.91,0.0,0.0,0,0,1
5639369,396,0,0,0,0,1,56148.55,172678.0,228826.55,99010.88,42862.32,0,0,0
2682101,210,0,0,0,1,0,206882.67,0.0,0.0,678999.54,885882.22,0,0,0
5697239,397,0,0,0,0,1,504189.02,187.0,504376.02,0.0,0.0,0,0,0
4437921,323,0,0,0,1,0,363660.15,0.0,0.0,3406607.72,3770267.87,0,0,0
1808840,163,0,1,0,0,0,15466.29,11591.0,0.0,0.0,0.0,0,0,1
944558,43,0,1,0,0,0,279.94,506.0,226.06,0.0,0.0,0,0,1
3488032,258,0,1,0,0,0,3724.41,0.0,0.0,0.0,0.0,0,0,1
5987752,409,0,0,0,0,1,154381.29,2928309.91,3082691.2,3556462.42,3402081.13,0,0,0
1992396,179,0,1,0,0,0,12109.14,0.0,0.0,0.0,0.0,0,0,1
3564555,260,0,0,0,0,1,361832.41,2548055.55,2909887.96,568134.65,206302.24,0,0,0
6027365,469,0,1,0,0,0,19143.49,101729.0,82585.51,0.0,0.0,0,0,1
3937227,286,0,1,0,0,0,11002.43,41610.0,30607.57,0.0,0.0,0,0,1
4444436,323,0,0,0,0,1,374709.88,934128.18,1308838.06,385584.84,10874.96,0,0,0
1421309,139,0,0,0,1,0,126905.19,92852.0,0.0,516775.28,643680.47,0,0,0
1438908,140,0,0,0,0,1,110026.41,20612392.58,20722418.99,285074.75,175048.34,0,0,0
3571131,261,0,1,0,0,0,9901.0,12321.0,2420.0,0.0,0.0,0,0,1
257119,14,0,1,0,0,0,4815.77,1186135.04,1181319.27,0.0,0.0,0,0,1
4931773,350,0,0,0,0,1,52547.01,2774887.02,2827434.03,565681.54,513134.53,0,0,0
703678,37,1,0,0,0,0,227466.19,0.0,0.0,810026.5,1037492.68,0,0,0
6181854,566,0,1,0,0,0,35630.99,167.0,0.0,0.0,0.0,0,0,1
5589404,394,1,0,0,0,0,1884204.47,0.0,0.0,2010321.44,3894525.91,0,0,0
1824548,163,0,1,0,0,0,3611.75,56439.66,52827.91,0.0,0.0,0,0,1
960476,44,0,0,0,1,0,17000.58,17872.0,871.42,2109943.91,2168610.31,0,0,0
973283,44,1,0,0,0,0,425369.5,0.0,0.0,2535567.72,2960937.22,0,0,0
4958091,351,0,0,0,1,0,482956.1,114974.0,0.0,159407.27,642363.37,0,0,0
3398894,255,0,1,0,0,0,3.65,19400.0,19396.35,0.0,0.0,0,0,1
1586638,155,0,1,0,0,0,41870.91,276795.94,234925.04,0.0,0.0,0,0,1
3857334,283,0,1,0,0,0,37658.56,0.0,0.0,0.0,0.0,0,0,1
1974664,178,0,1,0,0,0,9528.56,0.0,0.0,0.0,0.0,0,0,1
1624623,157,0,1,0,0,0,13054.78,5989.0,0.0,0.0,0.0,0,0,1
1253008,134,0,0,0,0,1,323113.84,73683.0,396796.84,417948.22,94834.37,0,0,0
1702067,159,0,0,0,1,0,75800.89,0.0,0.0,2605304.0,2681104.89,0,0,0
3459636,257,0,0,0,0,1,35202.05,2539.0,37741.05,0.0,0.0,0,0,0
4031732,299,0,1,0,0,0,12208.65,603223.0,591014.35,0.0,0.0,0,0,1
1769280,162,0,0,0,1,0,146659.01,86866.0,0.0,0.0,146659.01,0,0,0
1375773,138,0,1,0,0,0,9075.75,0.0,0.0,0.0,0.0,0,0,1
5327099,374,0,1,0,0,0,2281.78,0.0,0.0,0.0,0.0,0,0,1
1608124,156,0,0,0,1,0,46872.94,368070.31,321197.37,84483.1,131356.04,0,0,0
5473300,379,0,0,0,0,1,152066.75,1338937.79,1491004.54,1272799.14,1120732.39,0,0,0
2794264,216,0,1,0,0,0,11399.36,5336.0,0.0,0.0,0.0,0,0,1
586937,33,0,0,0,0,1,51724.39,23523101.49,23574825.88,209228.44,157504.05,0,0,0
3878769,283,0,1,0,0,0,3165.87,0.0,0.0,0.0,0.0,0,0,1
3389884,255,0,0,0,0,1,177070.98,1840879.72,2017950.71,478987.08,301916.09,0,0,0
1471485,141,0,0,0,1,0,41489.31,0.0,0.0,2738726.01,2780215.32,0,0,0
3737818,278,1,0,0,0,0,617374.5,10044.0,0.0,13410747.49,14028121.99,0,0,0
997426,45,0,1,0,0,0,24049.95,0.0,0.0,0.0,0.0,0,0,1
4870722,348,0,0,1,0,0,20856.49,42478.0,21621.51,643155.71,664012.19,0,0,0
3209207,249,0,1,0,0,0,1954.35,0.0,0.0,0.0,0.0,0,0,1
5013497,353,0,1,0,0,0,7225.86,90581.8,83355.94,0.0,0.0,0,0,1
1651744,158,0,1,0,0,0,10739.86,904.13,0.0,0.0,0.0,0,0,1
317639,16,0,1,0,0,0,24325.83,290399.53,266073.71,0.0,0.0,0,0,1
949723,44,0,1,0,0,0,10923.14,267.0,0.0,0.0,0.0,0,0,1
4895790,349,0,0,0,0,1,158195.18,4870518.23,5028713.42,320741.73,162546.54,0,0,0
5039473,354,0,0,0,1,0,324489.41,0.0,0.0,1299850.96,1624340.38,0,0,0
498026,20,0,0,0,1,0,35451.79,58881.0,23429.21,0.0,33508.12,0,0,0
5091700,355,0,1,0,0,0,16194.88,25664.0,9469.12,0.0,0.0,0,0,1
2292877,187,0,0,0,1,0,324369.21,0.0,0.0,637227.09,961596.29,0,0,0
4580301,328,0,0,0,0,1,58453.75,4579.0,63032.75,0.0,0.0,0,0,0
945642,43,0,0,0,1,0,90112.84,26387.0,0.0,5175900.64,5908549.82,0,0,0
5458135,379,0,0,0,1,0,177944.19,0.0,0.0,815089.84,993034.03,0,0,0
724148,37,0,1,0,0,0,10054.04,0.0,0.0,0.0,0.0,0,0,1
504478,20,0,0,0,1,0,3228.72,14320.0,11091.28,0.0,3228.72,0,0,0
1066842,120,0,1,0,0,0,22451.38,0.0,0.0,0.0,0.0,0,0,1
5847312,402,0,0,0,1,0,213430.21,961170.0,747739.79,476726.52,690156.74,0,0,0
6309303,686,0,0,0,0,1,160533.39,6522944.47,6683477.86,601841.78,441308.4,0,0,0
302972,15,0,0,0,0,1,274027.82,5891029.31,6165057.13,467840.03,193812.22,0,0,0
1887350,164,0,0,0,1,0,99950.41,0.0,0.0,380990.83,480941.24,0,0,0
1365742,138,0,0,0,1,0,184004.66,0.0,0.0,7752645.72,7936650.38,0,0,0
5403029,377,1,0,0,0,0,959349.84,0.0,0.0,2113635.13,3072984.96,0,0,0
5936555,404,0,0,0,1,0,217264.39,5049.0,0.0,0.0,217264.39,0,0,0
4449341,323,0,0,0,1,0,233393.55,0.0,0.0,35287679.86,35429026.59,0,0,0
487868,19,0,0,0,1,0,203651.51,312617.0,108965.49,956940.94,1160592.45,0,0,0
2327955,188,0,1,0,0,0,16746.94,0.0,0.0,0.0,0.0,0,0,1
5855206,402,0,0,0,1,0,360782.2,41286.0,0.0,1958367.76,2319149.96,0,0,0
1171160,132,1,0,0,0,0,183306.03,10847.0,0.0,0.0,242270.54,0,0,0
3168975,238,0,1,0,0,0,15324.77,15154.0,0.0,0.0,0.0,0,0,1
3762341,279,1,0,0,0,0,566140.74,30122.0,0.0,1051260.58,1617401.31,0,0,0
4852859,347,0,1,0,0,0,52542.71,9283.0,0.0,0.0,0.0,0,0,1
2961730,230,0,0,0,1,0,198077.68,11604.0,0.0,252054.41,450132.1,0,0,0
4753241,333,0,1,0,0,0,12203.07,116874.0,104670.93,0.0,0.0,0,0,1
3996419,298,0,1,0,0,0,38374.81,3051.0,0.0,0.0,0.0,0,0,1
1693487,159,0,0,0,1,0,170375.46,0.0,0.0,3464515.47,3634890.93,0,0,0
5396684,377,0,1,0,0,0,7526.86,504375.26,496848.39,0.0,0.0,0,0,1
2625443,208,1,0,0,0,0,214934.76,0.0,0.0,215223.35,430158.1,0,0,0
3445880,257,1,0,0,0,0,555631.59,118293.0,0.0,0.0,555631.59,0,0,0
1373974,138,0,1,0,0,0,6641.21,0.0,0.0,0.0,0.0,0,0,1
2191075,185,1,0,0,0,0,741692.33,6003.04,0.0,1867898.06,2609590.39,0,0,0
1964191,178,0,0,0,0,1,124359.41,558.0,124917.41,0.0,0.0,0,0,0
1158007,131,0,1,0,0,0,14792.17,0.0,0.0,0.0,0.0,0,0,1
3134617,236,0,0,0,0,1,112501.62,126.0,112627.62,4058237.23,3945735.62,0,0,0
595141,33,0,0,0,0,1,35332.09,697826.72,733158.81,19327488.85,19292156.76,0,0,0
3454247,257,0,1,0,0,0,8493.98,18119.0,9625.02,0.0,0.0,0,0,1
4190545,305,0,0,0,1,0,396543.14,72399.0,0.0,41460.76,438003.9,0,0,0
3001797,232,0,0,0,0,1,268713.59,9216236.4,9484949.99,441790.27,173076.68,0,0,0
223450,14,0,1,0,0,0,1198.08,50967.0,49768.92,0.0,0.0,0,0,1
965522,44,0,0,0,1,0,76837.97,504346.08,427508.11,692804.07,769642.05,0,0,0
630334,34,0,1,0,0,0,22225.26,0.0,0.0,0.0,0.0,0,0,1
3560875,260,0,0,0,0,1,39781.98,12457827.67,12497609.65,42694.4,2912.42,0,0,0
4236632,306,0,1,0,0,0,22056.25,0.0,0.0,0.0,0.0,0,0,1
4529330,326,0,0,0,0,1,104054.36,51598.0,155652.36,0.0,0.0,0,0,0
5971540,407,0,1,0,0,0,13059.49,759327.0,746267.51,0.0,0.0,0,0,1
5118351,356,0,0,0,0,1,255652.72,10489.0,266141.72,0.0,0.0,0,0,0
5985333,408,0,1,0,0,0,4741.0,31992.0,27251.0,0.0,0.0,0,0,1
4215880,305,0,1,0,0,0,17290.15,0.0,0.0,0.0,0.0,0,0,1
2850283,227,0,1,0,0,0,10852.06,21320.0,10467.94,0.0,0.0,0,0,1
5157676,357,1,0,0,0,0,86262.23,399658.0,313395.77,243336.72,329598.94,0,0,0
3977427,297,0,1,0,0,0,13520.56,0.0,0.0,0.0,0.0,0,0,1
3897092,284,0,0,0,1,0,216553.51,5293.68,0.0,3692224.77,3798461.82,0,0,0
92027,10,0,1,0,0,0,5627.3,51803.0,46175.7,0.0,0.0,0,0,1
4311193,308,0,0,0,1,0,183012.24,136623.0,0.0,106160.29,289172.54,0,0,0
2933047,229,0,1,0,0,0,5244.48,0.0,0.0,0.0,0.0,0,0,1
2640378,209,0,1,0,0,0,11564.07,0.0,0.0,0.0,0.0,0,0,1
1142619,131,0,0,0,1,0,108548.61,50231.0,0.0,760280.3,868828.91,0,0,0
5989254,416,1,0,0,0,0,401820.49,21298.0,0.0,0.0,401820.49,0,0,0
3763259,279,0,1,0,0,0,21278.15,0.0,0.0,0.0,0.0,0,0,1
3574738,261,0,0,0,0,1,52087.03,37321.0,89408.03,0.0,0.0,0,0,0
2742438,212,0,0,0,1,0,82588.17,0.0,0.0,837409.51,919997.69,0,0,0
6328787,688,0,0,0,1,0,93556.56,72497.0,0.0,21190.44,114747.0,0,0,0
395617,18,0,1,0,0,0,11915.68,21295.0,9379.32,0.0,0.0,0,0,1
3926320,285,0,1,0,0,0,30401.93,517244.35,486842.42,0.0,0.0,0,0,1
1924211,167,0,0,0,0,1,260783.87,5219906.71,5480690.58,3008977.79,2748193.92,0,0,0
1561422,155,0,1,0,0,0,8771.73,31340.34,22568.61,0.0,0.0,0,0,1
6343022,692,0,0,0,0,1,154164.73,476501.93,630666.66,687971.21,533806.48,0,0,0
2893569,228,0,0,0,1,0,230268.69,72525.0,0.0,1242663.33,1472932.03,0,0,0
1842233,163,0,1,0,0,0,24132.61,334018.28,309885.67,0.0,0.0,0,0,1
3078441,235,0,0,0,0,1,253864.31,11480.0,265344.31,958866.68,705002.37,0,0,0
1207493,133,0,0,0,1,0,112488.65,0.0,0.0,1317100.06,1429588.71,0,0,0
5148256,357,0,1,0,0,0,3286.25,0.0,0.0,0.0,0.0,0,0,1
3501293,259,0,0,0,0,1,46036.42,4164221.79,4210258.21,253439.27,207402.85,0,0,0
3820966,282,0,0,0,1,0,28847.55,0.0,0.0,212335.06,241182.62,0,0,0
5318846,374,0,0,0,0,1,118789.79,8220095.34,8338885.13,2802009.5,2683219.72,0,0,0
6217720,589,0,1,0,0,0,7014.91,0.0,0.0,0.0,0.0,0,0,1
2008265,179,0,1,0,0,0,4525.15,3109.0,0.0,0.0,0.0,0,0,1
1621095,157,0,1,0,0,0,11301.92,0.0,0.0,0.0,0.0,0,0,1
4882689,348,0,1,0,0,0,1073.25,47949.89,46876.64,0.0,0.0,0,0,1
2402157,202,0,0,0,1,0,36826.45,0.0,0.0,102784.41,139610.86,0,0,0
4924113,350,0,0,0,0,1,9482.11,15356583.47,15366065.58,619776.35,610294.25,0,0,0
4154714,303,0,0,0,1,0,255299.09,14998.0,0.0,0.0,255299.09,0,0,0
911749,43,1,0,0,0,0,392568.09,16952.0,0.0,0.0,392568.09,0,0,0
5925476,404,0,0,0,0,1,330336.97,9165533.06,9495870.03,2342279.99,2011943.02,0,0,0
3902647,284,0,1,0,0,0,7932.17,39655.0,31722.83,0.0,0.0,0,0,1
5571460,393,0,0,0,0,1,7347.37,12720.0,20067.37,0.0,0.0,0,0,0
5858180,402,0,1,0,0,0,61866.93,205558.0,143691.07,0.0,0.0,0,0,1
6314387,687,0,0,0,0,1,109622.34,1443.0,111065.34,0.0,0.0,0,0,0
4141834,303,0,0,0,0,1,557361.85,88646.0,646007.85,72683.46,0.0,0,0,0
6234701,594,0,1,0,0,0,5260.93,20398.0,15137.07,0.0,0.0,0,0,1
1425898,139,0,0,0,1,0,82205.73,66128.0,0.0,2643955.81,2726161.54,0,0,0
5890550,403,0,0,0,0,1,130376.31,207009.0,337385.31,180063.47,49687.16,0,0,0
1196443,132,0,0,0,0,1,332386.93,879022.37,1211409.3,1344639.4,685448.65,0,0,0
4498544,325,1,0,0,0,0,789454.65,0.0,0.0,847658.44,1637113.09,0,0,0
1225924,133,0,1,0,0,0,2061.96,0.0,0.0,0.0,0.0,0,0,1
5680080,397,0,0,0,1,0,153135.07,11587.0,0.0,235444.73,388579.79,0,0,0
4051714,300,0,0,0,0,1,93447.87,2512435.5,2605883.37,3584014.75,3490566.88,0,0,0
249702,14,0,1,0,0,0,250.86,0.0,0.0,0.0,0.0,0,0,1
132435,11,1,0,0,0,0,2227799.0,10712.0,0.0,929928.36,3422710.69,0,0,0
5619883,395,0,0,0,1,0,130332.0,115119.36,0.0,2443753.26,2574085.25,0,0,0
3124452,236,0,1,0,0,0,6854.75,6077.0,0.0,0.0,0.0,0,0,1
2611930,208,0,1,0,0,0,12408.28,0.0,0.0,0.0,0.0,0,0,1
5905495,403,0,0,0,1,0,149104.92,0.0,0.0,5242559.33,5391664.25,0,0,0
2003380,179,0,1,0,0,0,3565.35,59017.0,55451.65,0.0,0.0,0,0,1
4530038,326,0,1,0,0,0,31755.37,0.0,0.0,0.0,0.0,0,0,1
2935944,229,0,0,0,1,0,115487.22,0.0,0.0,417528.64,533015.86,0,0,0
6199872,574,0,1,0,0,0,2947.49,408525.99,405578.5,0.0,0.0,0,0,1
5418727,378,0,1,0,0,0,1227.96,249939.37,248711.42,0.0,0.0,0,0,1
22142,8,0,0,0,1,0,77003.87,0.0,0.0,1056856.33,2261741.99,0,0,0
645374,35,0,0,0,0,1,201026.36,4806930.13,5007956.49,776514.91,575488.55,0,0,0
2243615,186,1,0,0,0,0,503145.74,100892.0,0.0,0.0,503145.74,0,0,0
6301970,683,0,1,0,0,0,5242.64,0.0,0.0,0.0,0.0,0,0,1
3294252,252,0,0,0,0,1,98939.25,39480.0,138419.25,0.0,0.0,0,0,0
4346160,308,0,1,0,0,0,11330.97,0.0,0.0,0.0,0.0,0,0,1
2704879,211,0,0,0,0,1,177031.94,23018.0,200049.94,4182.44,0.0,0,0,0
1925110,167,0,1,0,0,0,12830.46,38935.0,26104.54,0.0,0.0,0,0,1
386048,17,0,0,0,1,0,61871.61,23776.0,0.0,1060890.08,1122761.69,0,0,0
1719538,160,0,0,0,1,0,56972.94,0.0,0.0,335337.35,392310.29,0,0,0
887582,42,0,1,0,0,0,5915.53,487932.63,482017.1,0.0,0.0,0,0,1
347593,16,0,0,0,1,0,61540.06,5620.85,0.0,1380433.72,1441973.78,0,0,0
5166146,358,0,1,0,0,0,622.22,20837.0,20214.78,0.0,0.0,0,0,1
5486064,380,0,0,0,1,0,174931.18,0.0,0.0,12592860.99,12767792.16,0,0,0
3798885,281,0,1,0,0,0,76361.07,0.0,0.0,0.0,0.0,0,0,1
1289083,135,0,0,0,0,1,104711.66,1647.0,106358.66,0.0,0.0,0,0,0
3316548,252,0,0,0,1,0,4601.21,159181.0,154579.79,0.0,4601.21,0,0,0
4800111,345,0,1,0,0,0,3099.86,42702.0,39602.14,0.0,0.0,0,0,1
5085230,355,0,0,0,1,0,313026.56,90734.0,0.0,3882512.43,4195538.99,0,0,0
1373106,138,0,0,0,1,0,170201.31,0.0,0.0,762782.78,932984.09,0,0,0
5816259,401,0,0,0,1,0,313962.97,9389.0,0.0,0.0,313962.97,0,0,0
3190530,240,0,1,0,0,0,5029.72,20289.0,15259.28,0.0,0.0,0,0,1
5210992,370,0,0,0,1,0,96996.73,167221.0,70224.27,1247568.69,1344565.42,0,0,0
2805257,225,0,1,0,0,0,6152.47,0.0,0.0,0.0,0.0,0,0,1
3349525,253,0,1,0,0,0,5078.53,0.0,0.0,0.0,0.0,0,0,1
5282498,372,0,1,0,0,0,32940.92,35577.27,2636.35,0.0,0.0,0,0,1
5989944,416,0,0,0,1,0,54553.01,0.0,0.0,1181430.53,1235983.54,0,0,0
2550534,206,0,0,0,0,1,437844.99,4792270.5,5230115.48,895345.53,457500.54,0,0,0
774588,39,0,1,0,0,0,3629.59,81478.68,77849.09,0.0,0.0,0,0,1
510621,20,0,0,0,1,0,267967.17,0.0,0.0,11671474.29,13121949.7,0,0,0
696427,36,0,0,0,0,1,323030.65,69635.0,392665.65,0.0,0.0,0,0,0
4004222,298,0,0,0,1,0,304777.4,22135.0,0.0,94187.06,398964.46,0,0,0
2670089,210,0,1,0,0,0,9959.84,0.0,0.0,0.0,0.0,0,0,1
737108,38,0,1,0,0,0,7031.7,0.0,0.0,0.0,0.0,0,0,1
3592056,262,0,1,0,0,0,4403.47,108910.52,104507.06,0.0,0.0,0,0,1
1922453,167,0,1,0,0,0,9089.22,93663.0,84573.78,0.0,0.0,0,0,1
1481858,141,0,1,0,0,0,8656.36,0.0,0.0,0.0,0.0,0,0,1
4392144,321,0,0,0,0,1,173887.84,3246888.82,3420776.65,1451487.56,1277599.72,0,0,0
3225648,250,0,1,0,0,0,1720.69,0.0,0.0,0.0,0.0,0,0,1
4920945,350,0,0,0,1,0,74936.29,0.0,0.0,1155070.04,1230006.32,0,0,0
3092204,235,0,1,0,0,0,7863.8,0.0,0.0,0.0,0.0,0,0,1
1691144,159,0,0,0,1,0,111222.39,493.0,0.0,248440.37,359662.76,0,0,0
4428641,322,0,1,0,0,0,13808.46,8105.0,0.0,0.0,0.0,0,0,1
5052639,354,0,1,0,0,0,13413.6,100630.0,87216.4,0.0,0.0,0,0,1
5525483,381,0,1,0,0,0,784.97,34855.2,34070.23,0.0,0.0,0,0,1
237421,14,0,0,0,1,0,319604.05,0.0,0.0,1524846.47,1615154.99,0,0,0
3867732,283,0,1,0,0,0,160.68,30337.3,30176.62,0.0,0.0,0,0,1
1806234,163,0,0,0,1,0,389781.8,12076.0,0.0,0.0,389781.8,0,0,0
3579183,261,0,1,0,0,0,6826.71,188228.35,181401.64,0.0,0.0,0,0,1
1464435,140,0,1,0,0,0,5829.7,541104.3,535274.6,0.0,0.0,0,0,1
5483978,379,0,0,0,1,0,206026.91,103078.0,0.0,100946.42,306973.33,0,0,0
2309197,188,0,0,0,0,1,26474.9,12104063.38,12130538.28,1102753.67,1076278.77,0,0,0
744332,38,0,0,0,0,1,123293.17,2777524.19,2900817.36,358082.34,234789.17,0,0,0
1909374,166,0,1,0,0,0,10470.4,160168.04,149697.64,0.0,0.0,0,0,1
5991839,420,0,0,0,0,1,27724.99,3880499.13,3908224.12,61957.05,34232.06,0,0,0
6250503,596,0,1,0,0,0,8656.39,81654.0,72997.61,0.0,0.0,0,0,1
331387,16,0,0,0,1,0,155302.02,30843.0,0.0,0.0,158105.6,0,0,0
3733932,278,0,1,0,0,0,13245.68,23868.0,10622.32,0.0,0.0,0,0,1
1758998,161,0,1,0,0,0,2664.51,0.0,0.0,0.0,0.0,0,0,1
878767,42,0,0,0,0,1,130087.3,1831693.29,1961780.58,181144.31,0.0,0,0,0
1269774,135,1,0,0,0,0,783713.45,60860.0,0.0,1036414.72,1820128.17,0,0,0
5916349,404,0,1,0,0,0,9287.68,77198.0,67910.32,0.0,0.0,0,0,1
3980681,297,0,0,0,0,1,27654.39,54891.0,82545.39,47750.29,20095.89,0,0,0
1156688,131,0,0,0,1,0,41950.48,0.0,0.0,918603.64,960554.11,0,0,0
4084378,301,0,0,0,1,0,254548.52,21386.0,0.0,0.0,254548.52,0,0,0
